CO_UF;UF;SIG_UF;CO_MUNICIPIO;MUNICIPIO;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_ENTIDADE;NO_ENTIDADE;POPULACAO_ESTIMADA;N_MATRICULA_MUN;N_MATRICULA_ENT;N_MATRICULA_INTEGRAL_ENT;N_EJA_MUN;N_EJA_ENT;PROPORCAO_MATRICULA_POPULACAO_MUN;PROPORCAO_EJA_MATRICULA_MUN;PROPORCAO_ENT_MATRICULA;PROPORCAL_INTEGRAL_ENT
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53014812;CEM INTEGRADO A EDUC PROFISSIONAL DO GAMA;3055149;715700;540;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000754506077965628;NULL
50;Mato Grosso do Sul;MS;5006408;Pedro Gomes;5;5002;50003;50034111;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFESSORA MARIA MATOS DE MORAIS;7621;1583;146;1;530;NULL;2.07715522897258E+15;3.34807327858497E+16;0.0922299431459255;0.00684931506849315
51;Mato Grosso;MT;5107305;São José do Rio Claro;5;5101;51005;51060426;ESCOLA MUNICIPAL PADRE ANCHIETA;21011;4191;43;0;2960;NULL;1.99466945885489E+16;7.06275351944643E+15;0.0102600811262229;0
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51058804;EMEB SILVA FREIRE;618124;144743;347;4;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.00239735254900064;0.0113960113960114
52;Goias;GO;5219407;Santa Rita do Araguaia;5;5205;52013;52077110;CENTRO MUNICIPAL DE EDUCACAO INFANTIL CAMINHO DO SABER;8935;1302;112;40;1000;NULL;1.45719082260772E+16;7.68049155145929E+15;0.0860215053763441;0.357142857142857
52;Goias;GO;5221403;Trindade;5;5203;52010;52103560;CENTRO EDUCACIONAL IGOR XAVIER;129823;30434;73;NULL;13330;NULL;2.34426873512398E+16;4.37996977065125E+15;0.00239863310770848;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52088138;CENTRO DE EDUCACAO INFANTIL PRODIGIO;1536097;276809;97;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00035042213222836;NULL
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51039052;EMEB 8 DE ABRIL;618124;144743;372;0;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.00257007247328023;0
52;Goias;GO;5213087;Minaçu;5;5202;52004;52008312;COLEGIO ESTADUAL SANTO ANTONIO DE CANA BRAVA;28793;6295;260;NULL;2880;NULL;2.1862952801028E+16;4.57505957108817E+15;0.0413026211278793;NULL
50;Mato Grosso do Sul;MS;5003702;Dourados;5;5004;50010;50016539;ESCOLA MUNICIPAL PROF MANOEL SANTIAGO DE OLIVEIRA;225495;58809;349;13;23970;NULL;2.6079957426994E+15;4.07590674896699E+16;0.00593446581305582;0.0359116022099448
51;Mato Grosso;MT;5106802;Porto dos Gaúchos;5;5101;51005;51094347;CRECHE MUNICIPAL PEQUENO PRINCIPE;5363;1335;113;113;680;NULL;2.4892783889614E+16;5.0936329588015E+15;0.0846441947565543;1
50;Mato Grosso do Sul;MS;5007976;Taquarussu;5;5003;50008;50029541;EM IRENE LINDA ZIOLE CRIVELLI;3588;862;238;0;180;NULL;2.40245261984392E+16;2.08816705336427E+15;0.276102088167053;0
52;Goias;GO;5217203;Piranhas;5;5201;52003;52005747;COLEGIO ESTADUAL FRANCISCO MAGALHAES SEIXAS;10272;2081;594;NULL;850;85;2.02589563862928E+16;4.08457472369053E+15;0.28543969245555;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53012445;CR TIA JOANA DO LUCIO COSTA;3055149;715700;75;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000104792510828559;NULL
52;Goias;GO;5212501;Luziânia;5;5204;52012;52048527;ESCOLA MUNICIPAL DOM AGOSTINHO;211508;48901;239;0;22860;NULL;2.31201656674925E+16;4.67475102758635E+15;0.0048874256150181;0
52;Goias;GO;5208004;Formosa;5;5204;52012;52046931;ESCOLA MUNICIPAL ISOLADA FAZENDA PALMEIRA;123684;25383;190;15;11590;NULL;2.05224604637625E+15;456604814245755;0.0074853248237009;0.0731707317073171
52;Goias;GO;5208707;Goiânia;5;5203;52010;52080390;CENTRO DE EDUCACAO DE JOVENS E ADULTOS ARCOIRIS;1536097;276809;553;NULL;129240;263;1.80202812712999E+16;4.66892333703023E+16;0.00199776741363178;NULL
52;Goias;GO;5201454;Aparecida do Rio Doce;5;5205;52013;52098052;CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA JOANA ROSA DA COSTA;2474;795;170;0;560;NULL;3.21341956345998E+15;7.0440251572327E+15;0.213836477987421;0
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52032035;ESC MUL SANTA TEREZA DE AVILA;590146;118693;959;262;64610;NULL;2.01124806403839E+16;5.44345496364571E+15;0.00807966771418702;0.266802443991853
52;Goias;GO;5208707;Goiânia;5;5203;52010;52037282;ESCOLA MUNICIPAL PROFESSORA AMELIA FERNANDES MARTINS;1536097;276809;583;1;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00210614539267148;0.00171526586620926
51;Mato Grosso;MT;5107909;Sinop;5;5101;51007;51089491;COLEGIO ALTERNATIVO-SOCIEDADE EDUCACIONAL MARINGA LTDA;146005;41036;745;NULL;24060;NULL;2.81058867846992E+15;586314455599961;0.0181547909152939;NULL
51;Mato Grosso;MT;5103601;Dom Aquino;5;5105;51021;51049503;EE DOM AQUINO;8159;1840;211;NULL;1660;NULL;2.25517833067778E+16;9.02173913043478E+15;0.114673913043478;NULL
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51067730;ESPACO DA CRIANCA BERCARIO E ESCOLA;618124;144743;72;NULL;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.000497433381925205;NULL
52;Goias;GO;5211206;Itapuranga;5;5203;52006;52084914;COLEGIO MONTEIRO LOBATO;25681;5640;220;NULL;1800;NULL;2.19617616136443E+15;3.19148936170213E+16;0.0390070921985816;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53007859;EC 27 DE CEILANDIA;3055149;715700;457;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000638535699315356;NULL
52;Goias;GO;5205307;Cavalcante;5;5202;52005;52013090;ESC MUL ORFAOS;9725;2325;30;0;450;NULL;2.39074550128535E+15;1.93548387096774E+15;0.0129032258064516;0
52;Goias;GO;5209903;Iaciara;5;5204;52011;52069079;ESCOLA MUNICIPAL PROFº SEBASTIAO MARQUES DE SOUSA;14082;2935;255;4;1350;NULL;2.08422099133646E+15;4.59965928449745E+15;0.0868824531516184;0.0148148148148148
52;Goias;GO;5217302;Pirenópolis;5;5204;52012;52049876;CENTRO DE EDUCACAO EM PERIODO INTEGRAL PROFESSOR ERMANO DA CONCEICAO;25064;5565;126;NULL;2770;NULL;2.22031599106288E+15;4.97753818508536E+15;0.0226415094339623;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53011414;CE ALBERNAZ;3055149;715700;24;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;3.3533603465139E-05;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50006452;EE OLINDA CONCEICAO TEIXEIRA BACHA;906092;213876;1131;NULL;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.00528811086797958;NULL
52;Goias;GO;5214838;Nova Crixás;5;5201;52001;52077853;ESC MUL COUTO MAGALHAES;12945;2408;155;0;1740;NULL;1.86017767477791E+16;7.22591362126246E+15;0.0643687707641196;0
51;Mato Grosso;MT;5107040;Primavera do Leste;5;5105;51019;51047098;EMEF 13 DE MAIO;63092;19999;842;9;13570;NULL;3.16981550751284E+15;6.78533926696335E+15;0.0421021051052553;0.0105882352941176
52;Goias;GO;5205497;Cidade Ocidental;5;5204;52012;52044360;COLEGIO ESTADUAL JORGE AMADO;72890;20381;624;NULL;14130;111;2.79613115653725E+16;6.93292772680438E+15;0.0306167508954418;NULL
50;Mato Grosso do Sul;MS;5004601;Itaquiraí;5;5004;50011;50020811;CEI SITIO DO PICA PAU AMARELO;21376;4988;210;0;2520;NULL;2.33345808383234E+16;5.05212510024058E+15;0.0421010425020048;0
52;Goias;GO;5221601;Uruaçu;5;5202;52004;52011755;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS FRANCISCO ANTONIO DE AZEVEDO;40840;9195;433;NULL;5500;NULL;2.25146914789422E+16;5.98151169113649E+16;0.0470908102229473;NULL
52;Goias;GO;5205307;Cavalcante;5;5202;52005;52013251;ESC MUL VEREADOR ANEDINO DE DEUS COUTINHO;9725;2325;35;0;450;NULL;2.39074550128535E+15;1.93548387096774E+15;0.0150537634408602;0
52;Goias;GO;5211503;Itumbiara;5;5205;52015;52059804;ESCOLA MUNICIPAL PEIXOTO DA SILVEIRA;105809;25866;604;9;12360;NULL;2.44459356009413E+16;4.77847367200186E+15;0.0233511172968375;0.0145867098865478
50;Mato Grosso do Sul;MS;5000708;Anastácio;5;5001;50002;50001094;EE DEP CARLOS SOUZA MEDEIROS;25237;5667;746;NULL;2090;NULL;2.24551254111027E+16;3.68801835186166E+15;0.131639315334392;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53001753;EC 413 SUL;3055149;715700;447;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000624563364538214;NULL
52;Goias;GO;5213806;Morrinhos;5;5205;52015;52060128;CENTRO DE ENSINO EM PERIODO INTEGRAL ALFREDO NASSER;46548;10069;171;NULL;3630;NULL;2.16314342184412E+16;360512463998411;0.0169828185519913;NULL
51;Mato Grosso;MT;5103007;Chapada dos Guimarães;5;5104;51017;51035510;ESCOLA MUNICIPAL PROFESSOR JACONDINO BEZERRA;19453;4388;118;0;2040;NULL;2.25569320927363E+15;4.64904284412033E+15;0.0268915223336372;0
52;Goias;GO;5220009;São João d'Aliança;5;5202;52005;52076121;ESCOLA MUNICIPAL RURAL DE ENSINO FUNDAMENTAL UNIAO;14085;2730;108;0;2550;NULL;1.93823216187433E+16;9.34065934065934E+15;0.0395604395604396;0
52;Goias;GO;5207808;Firminópolis;5;5203;52009;52072738;CENTRO DE ENSINO E CULT ISU I LTDA;13449;1600;96;NULL;430;NULL;1.18967953007659E+16;26875;0.06;NULL
51;Mato Grosso;MT;5105622;Mirassol d'Oeste;5;5103;51014;51030772;EE PEDRO GALHARDO GARCIA;27941;5976;337;NULL;5220;NULL;2.1387924555313E+16;8.73493975903615E+15;0.0563922356091031;NULL
51;Mato Grosso;MT;5103106;Cocalinho;5;5102;51011;51025086;EE GETULIO VARGAS;5681;1380;723;NULL;300;30;242914979757085;2.17391304347826E+16;0.523913043478261;NULL
52;Goias;GO;5221858;Valparaíso de Goiás;5;5204;52012;52236358;CENTRO DE EDUCACAO INFANTIL OS BANGUELA;172135;40186;108;NULL;24440;NULL;2.33456298835217E+16;6.08172000199074E+15;0.00268750311053601;NULL
52;Goias;GO;5212303;Leopoldo de Bulhões;5;5203;52010;52084523;CENTRO MUNICIPAL DE EDUCACAO INFANTIL AUDA LONGHI NERY;7651;1681;93;93;90;NULL;2.19709841850738E+16;5.35395597858418E+15;0.0553242117787032;1
51;Mato Grosso;MT;5102504;Cáceres;5;5104;51018;51066130;EM LIMOEIRO;94861;21828;71;0;12230;NULL;2.30105101147995E+16;5.60289536375298E+15;0.00325270295033901;0
52;Goias;GO;5218300;Posse;5;5204;52011;52041930;ESCOLA MUNICIPAL MATIAS PINHEIRO LEMOS;37414;9474;88;0;4180;NULL;2.53220719516758E+16;4.41207515305045E+16;0.0092885792695799;0
50;Mato Grosso do Sul;MS;5003207;Corumbá;5;5001;50001;50000438;ESC ESPECIALIZADA REINO DO AMOR-APAE;112058;26756;130;NULL;15600;NULL;2.38769208802584E+16;5.83046793242637E+15;0.00485872327702198;NULL
52;Goias;GO;5201702;Aragarças;5;5201;52003;52092232;CMEI PROF ADALGISA LIMA DA SILVA;20273;3715;204;0;3530;NULL;1.83248655847679E+15;9.50201884253028E+15;0.0549125168236878;0
51;Mato Grosso;MT;5107602;Rondonópolis;5;5105;51021;51087456;EMREF RUI BARBOSA;236042;55547;24;0;25040;NULL;2.35326763881004E+16;4.50789421570922E+15;0.00043206653824689;0
50;Mato Grosso do Sul;MS;5005400;Maracaju;5;5004;50010;50049801;ESCOLA MUNICIPAL INDIGENA VELARIO SUCURIY;48022;10672;20;0;2980;NULL;2.22231477239599E+16;2.79235382308846E+15;0.00187406296851574;0
52;Goias;GO;5208707;Goiânia;5;5203;52010;52083853;COLEGIO OSWALDO CRUZ;1536097;276809;712;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00257217070254219;NULL
51;Mato Grosso;MT;5107602;Rondonópolis;5;5105;51021;51052768;EE PROF MARIA ELZA FERREIRA INACIO;236042;55547;901;NULL;25040;79;2.35326763881004E+16;4.50789421570922E+15;0.0162204979566853;NULL
52;Goias;GO;5211602;Ivolândia;5;5203;52008;52027678;COLEGIO ESTADUAL ANTENOR PADILHA;2334;524;422;NULL;0;NULL;2.24507283633248E+16;0;0.805343511450382;NULL
50;Mato Grosso do Sul;MS;5004809;Japorã;5;5004;50011;50021036;EPMEIEF JOSE DE ALENCAR;9243;3134;972;100;1260;74;3.39067402358542E+15;4.02042118698149E+15;0.310146777281429;0.102880658436214
52;Goias;GO;5217609;Planaltina;5;5204;52012;52085341;ESCOLA MUNICIPAL EMILIA FERREIRO;90640;25086;361;21;13610;NULL;2.76765225066196E+16;5.42533684126605E+15;0.0143904966913816;0.0549738219895288
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51204800;CENTRO EDUCACIONAL TRES IRMAS;618124;144743;204;NULL;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.00140939458212142;NULL
51;Mato Grosso;MT;5107602;Rondonópolis;5;5105;51021;51068044;CMEI MARIA SEVERINA DA SILVA;236042;55547;358;5;25040;NULL;2.35326763881004E+16;4.50789421570922E+15;0.00644499252884944;0.0135135135135135
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53005473;CED 02 DE SOBRADINHO;3055149;715700;1455;NULL;422250;545;2.34260260301543E+15;5.8998183596479E+15;0.00203297471007405;NULL
52;Goias;GO;5208905;Goiás;5;5201;52002;52002594;CENTRO DE ENSINO EM PERIODO INTEGRAL PROFESSOR ALCIDE JUBE;22381;4782;209;NULL;2440;NULL;2.13663375184308E+15;5.10246758678377E+16;0.0437055625261397;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53004280;CEF 16 DE TAGUATINGA;3055149;715700;592;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000827162218806763;NULL
50;Mato Grosso do Sul;MS;5003751;Eldorado;5;5004;50011;50020323;EE SILO VARGAS BATISTA;12400;2764;64;NULL;500;NULL;2.22903225806452E+15;1.80897250361795E+15;0.0231548480463097;NULL
51;Mato Grosso;MT;5108402;Várzea Grande;5;5104;51017;51059282;COLEGIO ADVENTISTA VARZEA GRANDE;287526;68764;1007;NULL;59700;NULL;2.39157502278055E+16;8.68186841952184E+15;0.0146442906171834;NULL
52;Goias;GO;5200506;Aloândia;5;5205;52015;52057895;COLEGIO ESTADUAL JERONIMO VICENTE LOPES;1986;413;351;NULL;0;NULL;2.07955689828802E+15;0;0.849878934624697;NULL
51;Mato Grosso;MT;5107958;Tangará da Serra;5;5103;51013;51028026;CENTRO MUNICIPAL DE ENSINO TIA LINA;105711;25673;342;74;14360;NULL;2.42860251061857E+16;5.59342499902621E+15;0.0133213882288786;0.216374269005848
52;Goias;GO;5203906;Buriti Alegre;5;5205;52015;52098087;ESCOLA MUNICIPAL BLANDINA VASCONCELOS ALAMY DONA DINOCA;9484;1963;409;0;0;NULL;2.06980177140447E+16;0;0.208354559347937;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53011040;CEF DO BOSQUE;3055149;715700;988;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.00138046667598156;NULL
51;Mato Grosso;MT;5106505;Poconé;5;5104;51018;51087146;CRECHE MUNICIPAL TEREZINHA DE JESUS;33315;8216;156;156;5210;NULL;2.46615638601231E+16;63412852969815;0.0189873417721519;1
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53014332;INST MARECHAL MALLET;3055149;715700;70;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;9.78063434399888E-05;NULL
52;Goias;GO;5211701;Jandaia;5;5205;52014;52056686;ESCOLA MONTEIRO LOBATO DE JANDAIA LTDA;6025;1125;17;NULL;0;NULL;1.86721991701245E+16;0;0.0151111111111111;NULL
50;Mato Grosso do Sul;MS;5001003;Aparecida do Taboado;5;5003;50006;50011006;CENTRO EDUC DE APARECIDA DO TABOADO - APAE;26069;6079;78;NULL;2880;NULL;2.331888449883E+16;4.73762131929594E+15;0.0128310577397598;NULL
52;Goias;GO;5201108;Anápolis;5;5203;52007;52102211;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA CINTHYA RODRIGUES COSTA DOS SANTOS;391772;85693;143;62;43520;NULL;2.18731813401672E+16;5.07859451763855E+15;0.00166874773902186;0.433566433566434
51;Mato Grosso;MT;5107198;Ribeirãozinho;5;5105;51020;51094460;CENTRO DE EDUCACAO INFANTIL MUNDO ENCANTADO;2422;561;70;70;0;NULL;2.31626754748142E+16;0;0.124777183600713;1
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53018125;ESC ARAUTOS DO EVANGELHO - BRASILIA;3055149;715700;37;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;5.16976386754227E-05;NULL
52;Goias;GO;5218805;Rio Verde;5;5205;52013;52054357;COLEGIO ESTADUAL FILHINHO PORTILHO;241518;50563;600;NULL;25420;80;2.09354996314974E+16;5.02739157091154E+15;0.0118663845104128;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53007042;CEF 01 DO NUCLEO BANDEIRANTE;3055149;715700;938;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.00131060500209585;NULL
52;Goias;GO;5210406;Itaberaí;5;5203;52007;52023400;EDUCANDARIO EVANGELICO EIRELI;43622;9856;732;NULL;2630;NULL;2.25941038925313E+16;2.66842532467532E+16;0.0742694805194805;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53001559;EC 209 SUL;3055149;715700;302;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000421964510269666;NULL
52;Goias;GO;5216809;Petrolina de Goiás;5;5203;52007;52025942;CENTRO MUNICIPAL DE EDUCACAO INFANTIL LAURA FERNANDES SANTOS;10261;1547;92;0;0;NULL;1.5076503264789E+16;0;0.059469941822883;0
51;Mato Grosso;MT;5106752;Pontes e Lacerda;5;5103;51012;51026279;EE VALE DO GUAPORE;45774;12008;915;NULL;6340;NULL;2.62332328396033E+16;527981345769487;0.076199200532978;NULL
52;Goias;GO;5220454;Senador Canedo;5;5203;52010;52090582;ESCOLA MUNICIPAL JOAO PEREIRA DOS SANTOS;118451;30754;189;0;25960;NULL;2.59634785691974E+15;8.44117838329973E+15;0.00614554204331144;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53013506;EC CORREGO DO ARROZAL;3055149;715700;170;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000237529691211401;NULL
52;Goias;GO;5205109;Catalão;5;5205;52017;52105610;ESCOLA CANTINHO DA CRIANCA;110983;24063;37;NULL;12110;NULL;2.16816989989458E+16;5.03262269874912E+15;0.00153763038690105;NULL
51;Mato Grosso;MT;5102504;Cáceres;5;5104;51018;51044870;EM RAQUEL RAMAO DA SILVA;94861;21828;524;0;12230;NULL;2.30105101147995E+16;5.60289536375298E+15;0.0240058640278541;0
52;Goias;GO;5218805;Rio Verde;5;5205;52013;52069532;ESCOLA MUNICIPAL RURAL DE ENSINO FUNDAMENTAL SAO JOSE DO PONTAL;241518;50563;142;0;25420;NULL;2.09354996314974E+16;5.02739157091154E+15;0.00280837766746435;0
51;Mato Grosso;MT;5105903;Nobres;5;5101;51006;51068699;CRECHE REGINA JOANA ECKER;15334;4731;171;98;2590;NULL;3.08530063910265E+15;5.47452969773832E+16;0.036144578313253;0.573099415204678
52;Goias;GO;5205109;Catalão;5;5205;52017;52064905;CSA - COLEGIO SOUSA ARAUJO;110983;24063;89;NULL;12110;NULL;2.16816989989458E+16;5.03262269874912E+15;0.00369862444416739;NULL
51;Mato Grosso;MT;5103601;Dom Aquino;5;5105;51021;51163802;CMEI JULIANA NAZARE DE OLIVEIRA;8159;1840;268;110;1660;NULL;2.25517833067778E+16;9.02173913043478E+15;0.145652173913043;0.41044776119403
50;Mato Grosso do Sul;MS;5004304;Iguatemi;5;5004;50011;50024434;CENTRO EDUCACIONAL PROFESSOR SALVADOR NOGUEIRA - POLO;16176;3643;523;0;1920;NULL;2.2521018793274E+16;5.27038155366456E+16;0.143562997529509;0
50;Mato Grosso do Sul;MS;5008305;Três Lagoas;5;5003;50007;50030965;CEI - NOVO ALVORADA;123281;33906;526;161;5420;NULL;2.75030215523884E+16;159853713207102;0.015513478440394;0.306083650190114
52;Goias;GO;5205109;Catalão;5;5205;52017;52072576;CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO SANTA CLARA ASSOCIACAO PESTALOZZI;110983;24063;126;NULL;12110;106;2.16816989989458E+16;5.03262269874912E+15;0.00523625483106845;NULL
50;Mato Grosso do Sul;MS;5003751;Eldorado;5;5004;50011;50022261;APAE - ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ELDORADO;12400;2764;45;NULL;500;NULL;2.22903225806452E+15;1.80897250361795E+15;0.0162807525325615;NULL
52;Goias;GO;5211909;Jataí;5;5205;52013;52053210;ESCOLA ESTADUAL WASHINGTON BARROS FRANCA;102065;23130;1009;NULL;8190;138;2.26620290991035E+16;3.5408560311284E+16;0.043623000432339;NULL
51;Mato Grosso;MT;5108600;Vila Rica;5;5102;51009;51021374;EM SAGRADO CORACAO DE JESUS;26496;4414;81;0;2500;NULL;1.66591183574879E+16;5.66379700951518E+15;0.0183507023108292;0
50;Mato Grosso do Sul;MS;5002902;Cassilândia;5;5003;50005;50022148;CMEI - PREFEITO JOAO ALBINO CARDOSO;22002;4739;211;211;1780;NULL;2.15389510044541E+15;3.75606668073433E+16;0.0445241612154463;1
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53017897;COL OBJETIVO ASA NORTE;3055149;715700;621;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000867681989660472;NULL
51;Mato Grosso;MT;5103908;General Carneiro;5;5105;51020;51047284;EIMPG SANTA IZABEL;5592;1689;43;0;760;NULL;3.02038626609442E+15;4.49970396684429E+16;0.0254588513913558;0
51;Mato Grosso;MT;5100607;Alto Taquari;5;5105;51022;51068826;EE DENNIS MANERICH DE OLIVEIRA;11133;2833;258;NULL;3030;NULL;2.54468696667565E+15;1.06953759265796E+16;0.091069537592658;NULL
52;Goias;GO;5212105;Joviânia;5;5205;52015;52097820;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PEDRO GONCALVES MAGALHAES;7402;1430;161;161;350;NULL;1.931910294515E+15;2.44755244755245E+16;0.112587412587413;1
52;Goias;GO;5207253;Doverlândia;5;5205;52013;52052362;ESC MUL RURAL ALEGRIA DO SABER;7247;1447;50;0;690;NULL;1.99668828480751E+16;4.76848652384243E+15;0.0345542501727713;0
51;Mato Grosso;MT;5101803;Barra do Garças;5;5102;51011;51024349;CMEB- CENTRO MUNICIPAL DE EDUCACAO BASICA ILDA MAGAIEWSKI;61135;15290;142;0;5870;NULL;2.50102232763556E+15;3.83911052975801E+16;0.00928711576193591;0
51;Mato Grosso;MT;5106653;Pontal do Araguaia;5;5105;51020;51047934;EE SAO MIGUEL;6843;985;349;NULL;200;20;1.43942715183399E+15;2.03045685279188E+15;0.354314720812183;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52081044;CENTRO DE ASSIST E EDUC INF ANTONIO R AMARAL;1536097;276809;72;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.000260107149695277;NULL
50;Mato Grosso do Sul;MS;5003702;Dourados;5;5004;50010;50015907;EE CASTRO ALVES;225495;58809;1093;NULL;23970;NULL;2.6079957426994E+15;4.07590674896699E+16;0.0185855906408883;NULL
51;Mato Grosso;MT;5105903;Nobres;5;5101;51006;51089963;CEBM MARIA HONORATA DE CAMPOS;15334;4731;445;4;2590;NULL;3.08530063910265E+15;5.47452969773832E+16;0.0940604523356584;0.00888888888888889
51;Mato Grosso;MT;5107040;Primavera do Leste;5;5105;51019;51064464;EE PAULO FREIRE;63092;19999;601;NULL;13570;NULL;3.16981550751284E+15;6.78533926696335E+15;0.0300515025751288;NULL
52;Goias;GO;5220108;São Luís de Montes Belos;5;5203;52009;52194353;COLEGIO MUNICIPAL MILITARIZADO PROFESSORA LANE GONCALVES DIAS;34157;6581;217;0;2360;28;1.92669145416752E+16;3.58608114268348E+15;0.032973712201793;0
52;Goias;GO;5210000;Inhumas;5;5203;52007;52023265;ESCOLA MUNICIPAL CANTINHO DO SABER;53259;11040;370;0;5070;NULL;2.07288908916803E+15;4.59239130434783E+15;0.0335144927536232;0
51;Mato Grosso;MT;5106190;Nova Santa Helena;5;5101;51007;51015528;ESCOLA MUNICIPAL BRANCA DE NEVE;3737;859;215;10;0;NULL;2.2986352689323E+16;0;0.250291036088475;0.0444444444444444
52;Goias;GO;5200308;Alexânia;5;5204;52012;52044041;COLEGIO PEDACINHO DO CEU;28010;6568;190;NULL;2780;NULL;2.34487682970368E+16;4.2326431181486E+15;0.0289281364190012;NULL
52;Goias;GO;5218805;Rio Verde;5;5205;52013;52078442;ESCOLA INFANTIL NOSSO COLEGUINHA;241518;50563;463;NULL;25420;NULL;2.09354996314974E+16;5.02739157091154E+15;0.00915689338053517;NULL
52;Goias;GO;5200258;Águas Lindas de Goiás;5;5204;52012;52089924;CENTRO EDUCACIONAL CASTRO ALVES;217698;52067;589;NULL;20040;NULL;2.39170777866586E+16;3.84888701096664E+15;0.0113123475521924;NULL
52;Goias;GO;5209101;Goiatuba;5;5205;52015;52084876;ESCOLA JOAOZINHO E MARIA;34202;7233;38;NULL;3750;NULL;2.11478860885328E+16;5.18457071754459E+15;0.00525369832711185;NULL
51;Mato Grosso;MT;5108907;Nova Maringá;5;5101;51005;51087634;EMEI ALINE LUZIA;8850;1376;122;0;130;NULL;1.55480225988701E+16;944767441860465;0.0886627906976744;0
51;Mato Grosso;MT;5107800;Santo Antônio do Leverger;5;5104;51017;51041537;EMEB AGUA BRANCA;16999;5194;24;0;5140;NULL;3.05547385140302E+15;9.89603388525222E+15;0.00462071621101271;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53011066;CED 104 DO RECANTO DAS EMAS;3055149;715700;1577;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.00220343719435518;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50006819;EM PADRE JOSE DE ANCHIETA;906092;213876;606;0;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.002833417494249;0
52;Goias;GO;5208004;Formosa;5;5204;52012;52046176;CENTRO DE ENSINO EM PERIODO INTEGRAL PROFESSOR SERGIO FAYAD GENEROSO;123684;25383;435;NULL;11590;NULL;2.05224604637625E+15;456604814245755;0.017137454201631;NULL
